86028f9e49ec438d31357eae8ecea05c0bc06b74.json_request3,3,3,3,3,3,3,3,3,3,3
540dbaf7b858f8b487086e43468b0854c020cb91.json_request0,8,6,6,6,5,5,5,5,5,6
4dca02aedb0dadcdbbc750d61a11f5d57a8e83bb.json_request2,6,6,6,6,6,7,6,6,6,6
79793baf3ab2e7956e329d6788a952e2db9ffeb1.json_request1,3,3,3,3,3,3,3,3,2,3
bd706c29ed6195ee5bbd042d9a523f3edb885ecb.json_request6,3,3,3,3,3,3,3,3,3,3
50c46b04a59d6a1e20193222eca86d46518c45a8.json_request2,3,3,3,3,3,3,3,3,3,3
e5dc098ae612e2607a100108143412e2a54bf999.json_request0,9,5,5,4,4,4,5,4,4,4
6befa75df5133bb6afe8f0307daa81c0c25cb433.json_request3,19,19,18,19,19,18,18,19,19,19
0e5c47cbe7a7e4f18c79cb3e93b28b7e06a3e7ee.json_request6,10,10,10,10,10,10,10,10,10,10
ecf96432ca6a77c0b3a484867810741bd6c797fc.json_request5,18,17,18,17,18,18,18,17,18,18
036212f7dc59166f702a7a11678b65acc9a672f5.json_request0,32,26,25,25,25,25,25,25,25,25
48f2d6dd83aa4b63b4c7854b8a0d8716f2847db9.json_request7,6,5,5,5,5,6,5,5,5,6
d3db6143ae46b631f49cb4e8c119b02e9cc768a5.json_request1,3,3,3,4,3,4,4,4,3,4
e7d3145ad54f501c436c63e56c253a9e28bb2df1.json_request0,5,4,4,4,4,3,3,3,3,3
710720ad6783952a6466016fe49c275619dffb9c.json_request1,4,4,4,4,4,4,4,4,4,4
8344e0fa76994f55fa2e1b54af816f5e2e0269f6.json_request7,3,3,3,3,3,3,3,3,3,3
194df92777ab90d421b06b43a42b5a9dcbb6b31a.json_request4,5,5,5,5,5,5,5,5,5,5
9acd40edc28700c75850af5671cc8e694c41dac4.json_request6,6,6,6,6,6,6,6,6,6,6
e5dc098ae612e2607a100108143412e2a54bf999.json_request3,5,5,5,5,5,5,5,5,5,5
1051115cd383242dcacc8d1e3bb8695f82085783.json_request6,3,3,3,3,3,3,4,4,3,3
8204b65de632c472a49809f7eaa06cb842fb3e92.json_request2,9,9,9,9,9,9,10,9,9,10
b7498a0bb3a903bb732396cd910b0fca76293273.json_request4,3,3,3,3,3,3,3,3,3,3
25b1d76a63172c9e1df611c3508f8121852e436c.json_request6,4,4,4,4,4,4,4,4,4,4
9a9c60ad770b03b116e0389ad77e27249bd73848.json_request3,3,3,3,3,3,3,3,3,3,3
10bc58a3a19c5630b16e8f3dee4811b46a85e2ea.json_request0,10,8,7,7,7,7,7,7,7,7
d7b6370f4dad224e5840673a651736c9f07db142.json_request3,10,10,9,9,9,10,10,10,9,10
ddcbfac7bba5b614239814fa167807b38a67a0e3.json_request4,4,4,4,4,3,3,4,4,4,4
2d3e94687a0da81ae7bd2611454cb05d454f19db.json_request7,5,5,4,4,4,4,4,4,4,4
2b742d111adf7ed99c467fd7e342ae7495691d98.json_request5,3,3,3,3,3,3,3,3,3,3
cdf1db7038e470472f98238f89b830fd257ca8ad.json_request2,3,3,3,3,3,3,3,3,3,3
c58f5d39e4d4727cc18a55b235f30ba6dc20fbf5.json_request2,11,10,10,10,10,10,10,11,10,10
4dca02aedb0dadcdbbc750d61a11f5d57a8e83bb.json_request6,6,6,6,6,6,6,6,6,6,6
798060cb0df310960fa81d025558dc953c3de115.json_request6,5,5,5,5,5,5,5,4,5,5
fb99e4365cb09abae4450650f3347df25b86e457.json_request0,7,5,5,4,4,5,4,4,4,5
f4e8ca45d567dee9c3b87780550ea67e7345b7e6.json_request5,7,7,7,6,6,6,6,6,6,7
8b918b2750907c0c920bcf10c34c3621bddbe802.json_request6,32,32,31,32,33,32,32,33,32,32
43550b57640ad5d554ee300b8fe17c6ca47d9b1b.json_request1,7,6,6,6,6,6,6,6,6,6
0ef58b66d8bbca6ee5274ebd1fe34346689fdd3a.json_request4,4,4,4,4,4,4,3,3,3,3
cd9e666b2b00bfe8d9173e64d13df7db3433f321.json_request5,5,7,5,5,5,7,5,5,5,5
cb2a80dddc84aae19ca7d420879f7494c2407b73.json_request2,9,9,9,9,9,9,9,9,9,9
9bc2eabcf729650f532b355193d5a2b61f85172f.json_request1,10,8,8,8,8,8,8,8,8,8
5ad25f50d1c809f4204649e0c0556735df47528b.json_request6,219,191,226,221,234,185,207,199,246,260
fa44d8996e0f7f2318ec172e4b5a4a5ad4567f62.json_request4,8,8,8,7,7,7,7,7,7,7
fe10475c9ad10e4a7b3a93ff6856e85760826ec0.json_request0,4,3,3,3,3,3,3,3,3,3
b3b02e3d1e017d46c4c1357c38ac9479605b05f8.json_request6,7,7,7,7,7,7,7,7,7,7
56d65abacc9354fc5665ef5036f045da3770c615.json_request5,5,5,5,4,5,4,4,4,4,5
bab2e72394d5112efbc001a28261ba88a36faee9.json_request5,4,4,4,4,4,4,4,4,4,4
0bc5611c7d161408d9da0600a5a2953b21e9923f.json_request3,6,6,5,5,5,6,5,5,6,6
f166aee65dbe1b95a93f568898d9f9612509b97e.json_request3,4,4,4,4,4,4,4,4,4,4
ac43a57561aa44c18af467601ee2b0216bb43cec.json_request7,5,5,5,4,5,5,5,5,5,5
b2a9d2cf077ce6ac35dccf7b3e63a22c2a1e0163.json_request0,12,10,9,9,9,9,9,9,9,9
82fe5fd5c496292c0e04d34459a8976e8d15a48e.json_request4,3,3,3,3,3,3,3,3,3,3
8be2c57209cc2d4aaa6cea764f7f9d872b843330.json_request5,3,3,3,3,3,3,3,3,3,3
f9080e21340d86ec434b0fde5b4d6a6e732f2cdf.json_request7,7,7,7,7,7,9,8,8,8,8
58395de0c039e17acaa85d1db3b3710d2ebb98ce.json_request1,7,7,7,7,7,7,7,7,7,7
fe1d9033f6cd210aab5e30484ff37b3c55a92d79.json_request4,4,4,4,4,4,4,4,4,4,4
fd483829a7a849c393d04ee515b7ed2bec099c38.json_request1,3,3,3,3,3,3,3,3,3,3
f414b1bff67848696490c765e65560c38f37b747.json_request4,11,11,11,11,11,11,11,10,10,11
61a3fccdca954038586a94933b6a13bba82cd137.json_request7,7,7,8,7,7,7,7,7,7,7
783b3b209cb6765c56720adb56dcf4f542a3e9ae.json_request5,6,6,6,6,6,6,6,6,6,6
d2ee5898adb95515f978766a314d75a7055faf2d.json_request1,7,7,7,8,7,7,25,7,7,7
e4861e2c3f39ab0bfa6923563f2f75a5d2ecd8b8.json_request2,3,3,3,3,3,3,3,3,3,3
dc91329a6d136c23da7bdf62248ce8f3e8077d57.json_request1,7,7,7,7,7,7,8,7,7,7
90c36933b9b01cc4e0e035562a41befe9762e797.json_request6,5,5,5,5,5,5,5,5,14,5
75b105a2873902b263e1af7f295c1f069b3510a0.json_request1,4,4,4,4,4,4,4,4,4,4
bb29cf944c575088d99b7f1885afb9236c53049e.json_request6,3,3,3,3,3,3,3,3,3,3
c344fc15ac29993f91ba4dc7a744cc3f32825ce1.json_request7,12,12,11,11,12,11,11,12,12,12
a866dfef4fddfd4293e8954330bebd6a26dfaaf7.json_request6,6,6,5,5,5,5,5,5,5,5
641825da3c6443455e7d7139af897447b1f04ea6.json_request3,5,4,4,5,5,4,4,4,4,4
4efd912b10bba7cb3356e414d96eb2469da46420.json_request5,6,6,6,7,6,6,6,6,6,6
343a9f57bef0832921bddbe3a87c87ba0edea2fb.json_request4,3,2,3,3,3,3,3,3,3,3
25a104d1ec4efa9e7a6991b6ff53ef7c1adb981d.json_request1,13,9,9,9,8,8,9,8,8,8
23118fc6381c8431adf63db816a85f677a6e8cf9.json_request5,6,6,6,6,5,6,5,5,6,5
a13f7b9de7b040df793d03ef9c5b8ca6dd2a0939.json_request1,8,9,9,8,8,8,9,8,8,8
32f47788554ddc9fb6f7fc9a2db78b466ee95563.json_request0,5,4,4,3,3,3,3,3,3,3
97b8bd5c30e1e3e8fa0a9c1cecb0fccf0456ec4b.json_request5,3,3,3,3,3,3,3,3,3,3
49b39b57fe5bcc86390d5de59091e626484fb9e9.json_request5,3,3,3,3,3,3,3,3,3,3
ad9c1d5d28f3cf61556b90d36ad7b5dababdd206.json_request0,7,6,5,5,5,5,5,5,5,5
0acb17bf880f0282fce3a1e56bc2a7cdf50033f5.json_request1,8,8,8,8,8,8,8,9,8,8
291280c07993e4c80d625c871d4cb516eb145b2c.json_request0,6,4,4,4,4,4,4,4,4,4
bb6a799e92df218561b5c2f4ee88bf77aff6b239.json_request7,3,3,3,3,3,3,3,3,3,3
23b90e5ce38e7d832e54a61d22f4869d03e86657.json_request7,6,6,6,6,6,6,6,6,6,6
c4fca8763bc7c7c15cd358e2dcec8566620c5048.json_request4,4,4,4,4,4,4,4,4,4,4
9c3fd9c38a27a261e3fb817e80063d43df8ca8cd.json_request7,4,4,5,5,5,5,4,4,4,4
345fea7baa733a0fd2ded0c3237bbd51cee64c4f.json_request2,15,15,15,15,15,15,15,15,15,15
5901eddf1d88102910aa744609fb4cebb89e36bd.json_request2,4,4,4,4,4,4,4,4,4,4
fb1befa0df010a601eb5bc3f5c8876be8ae4a47b.json_request5,4,3,3,3,3,3,3,3,3,3
7c930f88002848e507c0ed29715383fbaabda839.json_request2,3,3,3,4,3,4,4,3,3,3
478727b3322dbcd8b628ae6f070246208890ca70.json_request6,11,11,11,11,11,11,11,11,11,11
0948d013d3b2e22007715ec41ad3d6d825db29bc.json_request4,9,9,9,9,9,9,9,9,9,9
eddac56b2b76525c00c3c9f17250c46d2ef5f46e.json_request4,3,3,3,3,3,3,3,3,3,3
e76e6d86c2913f06ebb10167c07a90217969f959.json_request7,3,3,3,4,3,3,3,3,3,3
74a90162a5ce722b4297a9c36fb603d113a57e06.json_request4,3,3,3,3,3,3,3,3,3,3
832d2cf0ab3972ef4348eb00c65e95589818d4bf.json_request7,6,6,6,6,6,6,6,6,6,6
27a999236e46d8583d0b9ce11745648437ea32c5.json_request0,23,19,19,19,19,19,19,19,19,19
191943be6089bcce5a9062acb541a0859ff4da54.json_request7,4,4,4,4,4,4,4,4,4,4
76c260d2de629e4c0c12160e840daa387b087965.json_request3,6,6,6,6,6,6,6,6,6,6
a4af0ca558fd32ac65fc10a42ea3f2eaf09b712d.json_request6,3,3,3,3,3,3,3,3,3,3
ea45417aece3474089c45638e3c582c98b504e91.json_request3,3,3,3,3,3,3,3,3,3,3
0dc48fe5e29b7b2f5aa41862769dce5eef19a002.json_request3,7,7,7,7,7,7,7,7,7,7
00057cf558535da5120dce40106dc72f06e1db7d.json_request5,4,4,4,4,4,4,4,4,4,4
f0562d9246291179a410ed93a58c93b4905d3b29.json_request5,3,3,3,3,3,3,3,3,3,3
65c662c469290071bbe36d83d0010940433da6cb.json_request4,12,12,12,12,13,12,12,12,12,12
b0cb0bb62eee00294e81079ba7bac142f6b214b7.json_request5,3,3,3,3,3,3,3,3,4,4
cf30eff412f73a6d779130f5c08003499f5a3b94.json_request0,6,4,4,4,4,4,4,4,4,4
45f49f6223efcd0e241582e9868b91de6ca298d4.json_request2,12,10,10,10,10,10,10,9,10,10
74d5a7c2cb09d571b67f05d0e70e3d80b47f80b4.json_request1,30,31,31,31,30,30,30,30,31,31
40af10ee2f28d4d2663ae875fa1e2e5dfbe9e23a.json_request2,4,3,4,3,4,3,4,4,4,4
4d82147a035fe7268933a0a1ad33114e23332c8d.json_request3,4,4,4,4,4,4,4,4,4,4
f8444e8261880c981202032cfeecc569135be174.json_request0,8,5,5,5,5,5,5,5,5,5
07df0091a8724acac1e136c1a354327b9696daf3.json_request6,3,3,3,3,3,3,3,3,3,3
3c150b65791cc481b4b0debdbc5af3da2f18a45c.json_request1,8,8,8,8,8,8,8,8,8,8
fb3e46fd17735c09240a0a730b85a9104d975ae6.json_request6,5,5,5,5,5,5,5,5,5,5
c5eede61e9ae6b04920799a10acd5a1de09e273d.json_request3,8,8,8,8,9,8,8,8,8,8
ed3efda6f3c61c2e2b6b09b7cb90921fcc47aecd.json_request1,4,4,3,3,3,4,3,4,4,4
9049863359c904a7b393180166a1fef3900abd43.json_request0,5,4,4,4,4,4,4,4,4,4
abf895c3296600130a4373456b3c7105a26baac8.json_request1,4,4,4,4,4,4,4,4,4,4
29605e5357a6dd01f6d96829b1645865abce456a.json_request0,5,3,3,3,3,3,3,3,3,3
23da2a9c5da74dc0bb6fadcac666024d9f87784a.json_request0,5,4,4,4,4,3,4,3,4,3
152be461e46e37b1a6f6c3823b4e2f2be102d897.json_request4,3,3,3,3,3,3,3,3,3,3
a133b08d43dae76b0f70a2a8efa3d70379e3b6b5.json_request4,4,4,3,3,3,3,3,3,3,4
60a32a2e4debcaad78d80ec9aea3528dd722cf1e.json_request5,26,25,25,24,25,25,24,24,24,25
191ebd0c87e124aa003bf4e0231b363732218b34.json_request5,15,13,12,13,13,13,13,13,13,13
6e0286cfdeba7f14a7907f27c3fb7569db87c327.json_request0,10,7,7,7,7,6,7,6,6,6
079e45a9c2a78bfa5fcd74865b591d57a703814b.json_request2,7,6,6,6,6,6,6,6,6,6
b6dcec152576e59e496fcfb452d0cac782d604ce.json_request4,6,6,6,6,6,6,6,6,6,6
87b56f186f7040e91a12b8125c8e277c53d7a142.json_request5,7,7,7,6,6,7,6,6,7,6
47cf1b4b6c4299d25dfa53a299ad5f21a079b8ae.json_request2,3,3,3,3,3,3,3,3,3,3
57b6342384081bdb7ffbcf26ad5f47fd65282253.json_request4,8,8,8,8,8,8,8,8,8,8
a0e297d8bd6f16d083b26fc3d9cdc1635167b022.json_request5,3,3,3,2,3,3,2,3,3,3
b5f2b1da4eed2b9b7cae1759257321f5b440813a.json_request3,5,5,5,5,5,5,5,5,5,5
416cb517f5a0e067a3d4d7de814c85469d2ca306.json_request2,4,4,4,4,4,4,4,4,4,4
9b0ed75fc42ca85dcb03ec6ad58c9e72d2cddb41.json_request1,4,4,4,4,4,3,4,4,4,4
6eca4194972afa4b901d170f9cac0ef087433186.json_request0,13,10,31,9,9,9,9,9,9,9
dce08d59c92b12ad7f16dfd7b30086dfef31a486.json_request7,14,13,14,13,13,13,13,13,14,13
f43d1ca0c39cd2fbf2120dbda5efb71b663b29e5.json_request7,3,3,3,3,3,3,3,3,3,3
aa4282e8755197659053424b759be55925721ae2.json_request2,5,5,5,5,5,5,5,5,5,5
7f30f3c1f27e8f8583d240a24911e5be928e0f78.json_request1,4,5,4,4,4,5,5,4,4,5
d82d9e4f040050237708b8a3f19ec0cfea654c68.json_request0,6,5,5,4,4,4,4,4,4,4
00c8d31247d7153e78419d0e7a7e2764f7c0acda.json_request5,7,7,7,7,7,7,7,7,7,7
726caf33c75639aa79546291d11cd6769b283d65.json_request0,11,9,9,9,9,9,8,8,9,8
c4f14e9e4d88e459a3634a817c9ab0243a43e3f2.json_request5,5,5,5,5,5,5,5,5,5,5
726be1fcf65ba1119c9591f2941556337b44feb3.json_request4,12,12,12,12,12,12,12,12,12,12
db5c80c8a2cc6d5ac3c2fb650b73100f5504efd8.json_request7,4,4,4,4,4,4,4,4,4,4
8fb1a486cc098ea5b507a475f353a0e437bf0a58.json_request3,11,11,11,11,11,11,11,11,11,11
881628d2e415d7c57d6098be2bf7d7e25321af70.json_request3,9,9,9,8,9,9,9,8,9,9
2a7a6c3c6babcac798658879a11ee5b6796f0c63.json_request1,7,7,7,7,7,7,7,6,7,6
170dd025a4aa191a0baab4eb582c1d21fd87cc8c.json_request5,95,101,96,106,97,99,109,105,121,103
ac2bc290bdf9dff95ccb80e198650c63211f1768.json_request7,15,14,15,14,14,14,14,14,14,14
3d59b5be311b6176ed785d6242433d8f8c0beb87.json_request1,3,3,3,3,3,3,3,3,3,3
40012ae5bb6963ddff64404e4ff0c0f9ea8d88d5.json_request4,5,5,5,5,5,5,5,5,5,5
5b6c5e889373b2ad24129858336faf739462d353.json_request2,13,13,12,13,12,12,13,12,13,13
e9c6cc2b41cc07d29985e832e16caf5722e1c530.json_request4,4,4,4,4,4,4,4,4,4,4
6b28f8c8d86588b36fdebdb2a93d35f412d1c7e9.json_request6,9,9,9,9,9,9,9,9,9,9
0cfc13f28b4318ff67afce0205dd6f835f7d5b81.json_request2,3,3,3,3,3,3,3,3,3,3
8fb1a486cc098ea5b507a475f353a0e437bf0a58.json_request5,12,11,11,11,11,11,11,11,11,11
39335f9e7f35231f3f3ad1c3dc588c0891928cce.json_request1,6,5,5,5,5,5,5,5,5,5
7e355908a42a74dd083a790bae2f8814e3ff8cee.json_request7,13,12,12,12,12,12,12,12,12,12
2d7dd02df7e70485ce0c4a1e70b629670b051fde.json_request1,8,8,8,8,8,8,8,8,8,8
70cb0956307f185b9c551450860a4c3a83e94e66.json_request5,6,6,6,6,6,6,6,6,6,6
45be11cf703f28e361b93f3f758c9381e418999e.json_request6,4,3,3,3,3,3,3,3,3,3
3e71f747d662b2a3a79eaa1318e026da7c708ff7.json_request7,3,3,3,3,3,3,3,3,3,4
7b6dce5e38a862fae0196b0f17d6124edb13ea4e.json_request2,3,3,3,3,3,3,3,3,3,3
6053104344f849ab8ed2a2910c5297ea495684a6.json_request1,6,6,6,6,6,6,6,6,6,6
f98a1391a144663fc79264d32dfdb64ac8f2f501.json_request1,5,5,5,6,6,6,5,5,5,5
88d8530397c0b170891dfb7410368900009ee676.json_request5,4,4,4,4,4,4,4,4,4,4
095f584f82b29cf335bc3d5f14f7fdddb9a9fe16.json_request3,6,6,6,6,6,6,6,6,6,6
4b5acebb7d2dee686d3fd335242afc37a04ae473.json_request0,5,4,3,3,3,3,3,3,3,3
692a08b6813ba57d4e5000208d61a09607f95275.json_request6,7,7,7,7,7,7,8,7,7,7
ace2ee079a565524b085983fdb4b4aa2e062d24a.json_request4,6,6,6,6,6,6,6,6,6,6
b06f249fa7e7466f1ef9b4298f835b3f5ce8d861.json_request0,7,5,5,5,5,5,4,4,5,4
661ee739c02e1178be2048ed7c99e105d613db3d.json_request3,6,6,6,6,6,6,6,6,6,6
b038ff12d03c18b9cb6c3f9c1740629e94c9ab20.json_request5,9,9,9,9,8,8,8,8,8,8
4ef8c2734c636337e7cd9cca2337de7aa6063ad0.json_request1,4,4,4,4,4,4,4,4,4,4
cb15845fbd2c53532595cfbc1254bfae41197d23.json_request5,5,4,4,4,4,4,4,4,4,5
bba5c7ea948fa5e7f83504c09292283b1e308b40.json_request3,6,6,5,5,5,5,5,5,5,5
b27d696ef13dcdeceb060043db90f6cefea59a21.json_request6,9,9,9,9,9,9,9,9,9,9
27d1d235bbe2215936e787c24cf139a658589924.json_request2,11,10,10,9,9,9,9,10,9,9
23e5a48a4ab452b633f3dbd334e66fe8dd48773d.json_request6,3,3,3,3,3,3,3,3,3,3
84ba0d83bedb636de90cdd6c83cc7e61f5d33b39.json_request2,4,4,4,4,4,4,4,4,4,4
92bb7c5d91e7828ca55947004b4b50b5a7cbcc5a.json_request5,12,11,11,11,11,11,11,11,11,11
483a748bd051e4c21a6a8829c270efe66295049d.json_request5,7,7,7,7,7,7,7,7,7,7
e6a6a72f0bf81a720cf2e71e5e466cffe4bc8f38.json_request0,12,8,8,7,7,7,7,7,8,7
85da58763b8d872e5d99c16a6063185cc869f23f.json_request5,3,3,3,3,3,3,3,3,3,3
493631e4f63a8e8f2238107b74d770d80439b548.json_request5,9,9,9,9,10,9,9,9,9,10
a8fa2019ee05dc3c08aef6226f649eca50cb28a3.json_request7,108,116,106,120,113,104,112,110,124,112
ee3652b2880b2a2eb1dcf6221758c222a0b702eb.json_request2,3,3,3,3,3,3,3,3,3,3
bc495ea5d81b841de67b15945b6cd7b542db48a3.json_request3,4,3,3,3,3,3,3,4,3,3
cf64e974dddb5a951b464c5a72e1f5592b8e028b.json_request2,6,5,5,5,5,5,5,5,5,5
8ac1c13538dafbb97a2f712225e8bf196ac1a70c.json_request7,7,7,7,6,7,6,7,7,7,6
245270fa2be0212d6a04f21f326e99169bddb3cd.json_request4,4,4,4,4,4,4,4,4,4,4
1532103a011451b279ac988df1b055ca64f4f0f8.json_request2,3,3,3,3,3,3,3,3,3,3
af3f1d065cc1259cc2585eb8687b55949ea10eca.json_request1,17,13,12,13,12,12,12,12,12,12
29a5baa31519ce0baed3a81468474e6beacd780f.json_request4,3,2,2,3,3,3,3,2,2,3
d818ceab9fdd803c3738c762a231b5ebe5454548.json_request4,9,9,8,8,8,8,8,9,9,9
ba35255ca29eb1c39677ae17d7ea89347947306d.json_request0,9,7,6,6,6,6,6,6,6,6
5fdd892fe06f92e710564524ee33753a85e11381.json_request7,8,7,8,8,7,7,7,7,7,7
c86879919f1649288c5c93cc5de04a5c7ec0d381.json_request5,3,3,3,4,3,3,3,3,3,3
7b4588f26ea20985731e7335f996a961ae561daa.json_request0,6,4,4,4,4,4,4,4,4,4
533e8331a796d052b6b7004da484ec6589669f75.json_request2,9,8,8,9,9,8,8,8,8,9
2ebdda3afc69c2b9d410d85997aab41e01a9f9ee.json_request6,10,10,10,10,10,9,9,9,10,10
f0df0e6c0e457bfd78488422f0d5ccd3b1350e44.json_request2,9,8,8,8,8,8,8,8,8,8
e767fb5426027f1f3501d730d51282b3b406a117.json_request7,16,16,16,15,16,16,16,16,15,15
01e22548f461754558135a12e7b0004ba9c581cf.json_request7,10,10,10,10,31,10,10,10,10,10
9a9c60ad770b03b116e0389ad77e27249bd73848.json_request5,12,3,3,3,3,3,3,3,3,3
aa2d57fcb7339bb57520f34e5a7526fd2f4996cf.json_request4,7,7,7,7,7,7,7,7,7,7
373fb604be19752c16a00f39cfee4beed0b1ec02.json_request3,3,3,3,3,3,3,3,3,3,3
4eb4b75fcaf605ff554a7b6d399205aec715a34a.json_request1,3,3,3,3,3,3,3,3,3,3
